Direction,Ligand-receptor pair,Mean interaction  score in Control,Mean interaction  score in OW,Mean interaction  score in T2D,P_Global_KW,P_OW_vs_Control,P_T2D_vs_Control,P_T2D_vs_OW,Log2FC_OW_vs_Control,Log2FC_T2D_vs_Control,Log2FC_T2D_vs_OW,FDR_Global,FDR_T2D_Control,FDR_OW_Control,FDR_T2D_OW
PeriMac->Beta,CALM1_MYLK,0.228495875924842,0.252804806852181,0.280650179234205,0.0350745433220534,0.369814646915265,0.00679963107197135,0.0844118869685793,0.145855768083671,0.296604852876718,0.150749084793047,0.0413204521480316,0.012875955874817,0.435174848798485,0.126407783214466
PeriMac->Beta,B2M_KIR3DL1,0.862396194767248,1.03092361288063,0.924484806703283,0.0366185669012845,0.0164364992649223,0.150106869406971,0.20531135852517,0.257514721259573,0.100298797608644,-0.157215924,0.0430415816601792,0.203289062368555,0.0275210312588755,0.274454622000972
PeriMac->Beta,WNT11_FZD9,0.285722626774046,0.259933720691384,0.27737797297672,0.0369957415357863,0.0867676094369948,0.462138404944496,0.0147339879111326,-0.136471485,-0.042762064,0.0937094212206486,0.0434794351827913,0.532836130247346,0.121545015892519,0.0273020737455393
PeriMac->Beta,COL6A3_ITGA2,0.28852395119148,0.22648132901469,0.219572096573824,0.0372905561189006,0.0209756358120761,0.04283330800819,0.541373170853394,-0.349298964,-0.393996358,-0.044697393,0.0438148768707778,0.0671736881473431,0.0342183859487663,0.614870198188294
PeriMac->Beta,LAMA1_ITGB1,0.459657347554859,0.37893677848782,0.410867826588536,0.0379125356663356,0.0339520419500707,0.963127780239644,0.0327175075791592,-0.278601631,-0.161884438,0.116717192596395,0.0445120368402238,0.973142973794995,0.0524953832770197,0.0554082989648506
PeriMac->Beta,WNT11_FZD1,0.285805762089675,0.250894927445941,0.291823367513746,0.0402954537681969,0.380272184655251,0.195779567360075,0.00690933805496507,-0.187951699,0.030060407685901,0.218012106820552,0.0471081580084899,0.25616942128416,0.446186029995495,0.0139533027444716
PeriMac->Beta,MIF_CD74,0.363226606611034,0.406351860432928,0.455376038234195,0.0404225406002608,0.16682941671312,0.0170594208687412,0.10543219584166,0.161859614107419,0.326188493487034,0.164328879379616,0.0472448889511632,0.0293381780722009,0.216859643129875,0.153880175453375
PeriMac->Beta,CSF2_ITGB1,0.431861545300817,0.373278018399491,0.438033357911458,0.041518824513965,0.0663975573246567,0.746187944429116,0.018840279007645,-0.210318305,0.0204718818338667,0.230790186471269,0.0484594087920752,0.792309749076243,0.0954912757823617,0.0339860999000798
PeriMac->Beta,LAMC2_ITGB1,0.433663750252806,0.355475514574428,0.40840547642495,0.0421541266041989,0.0367739724977709,0.922253195466692,0.0354883647222589,-0.286826664,-0.086574642,0.20025202199855,0.0491332866380067,0.940559093069146,0.0563819223305731,0.0594959500591717
PeriMac->Beta,GCG_GLP2R,0.416098947839399,0.376182048131892,0.481377496677011,0.0479327542055194,0.803131280166278,0.0679115665911787,0.0131440817627597,-0.145495637,0.210242059802932,0.355737696449911,0.0554391483235071,0.100856407126654,0.837451293309649,0.0246547345029203
PeriMac->Beta,CSF2_SDC2,0.324625048372336,0.263038474137923,0.26056337786781,0.0499078243144368,0.0236297684307832,0.0575554900673918,0.924890737241723,-0.303500488,-0.317139995,-0.013639508,0.0576591757747172,0.0871271683460938,0.0380556767821729,0.94308928694696
PeriMac->Beta,VEGFA_ITGB1,0.593349312022276,0.660249023138813,0.69261106461789,0.0505787858756905,0.13054192053838,0.0109110937920613,0.343715958032097,0.154128574477889,0.22316374759662,0.0690351731187311,0.0583765051532344,0.0197207291014043,0.174630006422201,0.421699652311377
PeriMac->Beta,COL6A3_ITGB1,0.522180689509269,0.573928458662739,0.625615415334563,0.0516239338850733,0.174920235965749,0.0220362444214553,0.126290728961967,0.136321805932282,0.260726953938846,0.124405148006564,0.0594797499110627,0.0368706884239166,0.226273188335669,0.18048719469239
PeriMac->Beta,CALM1_CACNA1C,0.276887532021748,0.286238465206588,0.333786786405064,0.0520553342530657,0.629518048575899,0.034881210297137,0.028313313656443,0.0479174647065191,0.269626751069192,0.221709286362673,0.0599323818702292,0.0559713613812998,0.685757836869787,0.0486653012322278
PeriMac->Beta,HSPG2_ITGA2,0.268579863983869,0.215403717960961,0.201500623167033,0.0534489159227338,0.0524606685925633,0.0220362444214553,0.796228308183724,-0.318307994,-0.414566845,-0.096258851,0.0614458328478261,0.0368706884239166,0.0774783275223924,0.837058228190891
PeriMac->Beta,DKK1_LRP5,0.327825408772925,0.296125431381349,0.354698987900222,0.054107946620159,0.250409653509335,0.210509162151436,0.0161255703418457,-0.146719282,0.113667535577692,0.260386817765467,0.0621498492886151,0.272688441126037,0.310243225917795,0.0295420741335492
PeriMac->Beta,IAPP_CALCRL,0.3520083918162,0.286534094405532,0.264425877148632,0.0579600246253305,0.0744353057440271,0.0185976225552193,0.625712433491922,-0.296903008,-0.412746453,-0.115843445,0.0662643840795542,0.0317203553108585,0.1059726086661,0.690997405175546
PeriMac->Beta,COL1A2_ITGA2,0.389861712882519,0.288277383610743,0.304226933922467,0.0599310446611245,0.0248536196888057,0.396010299180447,0.157325362968292,-0.435504821,-0.357814594,0.0776902269234387,0.0684255550304736,0.467741459191443,0.0398204336065235,0.217928569315152
PeriMac->Beta,LAMC1_ITGB1,0.517763325981465,0.55660661446242,0.587563395851556,0.0684202246888873,0.22470674208926,0.00994729927466623,0.343715958032097,0.104365272494685,0.182451740621902,0.0780864681272166,0.0776617006446751,0.0181653108132511,0.281653384870817,0.421699652311377
PeriMac->Beta,LIPA_RORA,0.323627958278764,0.283125350494279,0.245443343510337,0.0691893849586356,0.0993632712242293,0.0226594489606632,0.483356773026047,-0.192895316,-0.398946205,-0.206050889,0.0784869977981458,0.0378658795960347,0.137130207678113,0.56044151383306
PeriMac->Beta,CALM1_CALCR,0.265868587252448,0.250859153763323,0.20044911577742,0.0704043046043834,0.33302027672726,0.0165717819521502,0.154932713441164,-0.083835748,-0.407477276,-0.323641528,0.0798166447921352,0.0285785879182209,0.396833564296357,0.214965395058631
PeriMac->Beta,COL11A1_ITGB1,0.44805453603329,0.384156705630748,0.361919545906466,0.0803857463008962,0.0626550872484676,0.052244669957374,0.546814754478809,-0.221979407,-0.308005319,-0.086025912,0.090538304937788,0.0800560418372507,0.0908089891009487,0.619617107601838
PeriMac->Beta,GNAS_TSHR,0.2788840877866,0.362385102800211,0.313439406483405,0.0858092091964774,0.0318297811053419,0.156089103017211,0.574422060694646,0.377858026759985,0.168520949062884,-0.209337078,0.0964371449861134,0.210404501870599,0.0495012000918021,0.644868092689814
PeriMac->Beta,HMGB1_THBD,0.495288223096351,0.579957235001217,0.553023917112537,0.0941547893625092,0.0663975573246567,0.0509821576430172,0.970572551095614,0.227678204859527,0.159073557857074,-0.068604647,0.105498603624443,0.0784366759845068,0.0954912757823617,0.978228066625595
PeriMac->Beta,VEGFA_NRP1,0.302729084089506,0.2838306370193,0.324839859002251,0.0977163808030316,0.611238575021303,0.103785889134717,0.036947298095271,-0.092996962,0.101701381000126,0.194698342502503,0.109239980840206,0.146617412365385,0.669992177179637,0.0616978869732703
PeriMac->Beta,COL6A3_CD44,0.437757570326266,0.390490016515384,0.456452079419323,0.0977597415337285,0.239892354677447,0.351671668416551,0.0327175075791592,-0.164846464,0.0603312788065886,0.225177742319795,0.109262265639422,0.422676629685554,0.298640849383588,0.0554082989648506
PeriMac->Beta,CALM2_ADCY8,0.379745359111732,0.338403233535563,0.315981071471818,0.102972296364791,0.0754937161878541,0.0509821576430172,0.649124221944781,-0.166288979,-0.265194195,-0.098905216,0.11477184615734,0.0784366759845068,0.107299311991513,0.71177039406382
PeriMac->Beta,LAMA5_ITGB1,0.435297520257847,0.373321552784314,0.425677602792256,0.104666337869469,0.0798508428254434,0.963127780239644,0.0745819911305249,-0.221583,-0.032240617,0.18934238220112,0.116548597307677,0.973142973794995,0.11270340910525,0.113195706681669
PeriMac->Beta,CALM1_GRM4,0.336923183193876,0.312980707664583,0.371931706464969,0.108785801081318,0.494519820366827,0.238159347850797,0.0271528578316713,-0.10634597,0.1426180381547,0.248964008215149,0.120775285942221,0.302952461032624,0.559747710761044,0.0469214260566561
PeriMac->Beta,WNT5B_FZD5,0.206144870821468,0.193133174666236,0.158189653840946,0.11086537292984,0.138982127951593,0.0282116681734915,0.727534189357985,-0.094062566,-0.382003318,-0.287940751,0.122996217731868,0.0462411598528078,0.184334606786927,0.781487669084672
PeriMac->Beta,THBS1_ITGB1,0.602953025672113,0.497650323246809,0.537860335619484,0.113676778346222,0.0493870376695827,0.809210026853258,0.159745911105942,-0.276913229,-0.164814008,0.112099220815473,0.125890655160104,0.846318099617355,0.0735092209002502,0.220855173973059
PeriMac->Beta,CXCL12_DPP4,0.242402614921594,0.194934568492582,0.215909464803199,0.120701199182177,0.0635739532718576,0.494097128185861,0.157325362968292,-0.314415309,-0.166978773,0.147436535404214,0.133321585076536,0.563508743332646,0.0918978491571283,0.217928569315152
PeriMac->Beta,WNT11_FZD6,0.273927733706853,0.223033354006923,0.234069093398263,0.125447007916564,0.0565260381711079,0.474783244896669,0.208259486348651,-0.29653586,-0.226860885,0.0696749752955481,0.138366996552644,0.544544215959194,0.0828527473381669,0.277719011960003
PeriMac->Beta,GNAS_ADCY8,0.392548843117212,0.440119845898466,0.467356211944809,0.135850796988287,0.431433176635658,0.0439261871869678,0.180133515965488,0.165024253514752,0.251650395945568,0.0866261424308167,0.149347817832262,0.0686682544126086,0.498378782867792,0.245476323875249
PeriMac->Beta,COL4A1_ITGB1,0.553973331519246,0.623720472257132,0.632453231918849,0.137771939017937,0.146031946255381,0.0575554900673918,0.514577350366088,0.171083086631203,0.191142274242313,0.0200591876111107,0.15138846120383,0.0871271683460938,0.192616797888885,0.589243496711867
PeriMac->Beta,ADAM2_ITGB1,0.414308580930389,0.369546043071701,0.339601187872073,0.141723282247081,0.0776473895956636,0.103785889134717,0.964037145417455,-0.164951574,-0.286864195,-0.121912621,0.155547096929141,0.146617412365385,0.109991624927616,0.97332378963676
PeriMac->Beta,GNAI2_OPRD1,0.330567878367934,0.376657217990259,0.375136118205354,0.143258104814797,0.153352249330037,0.0618229523853565,0.483356773026047,0.188305632609645,0.182467629000328,-0.005838004,0.157157662203038,0.0929237028441195,0.201078125070366,0.56044151383306
PeriMac->Beta,LAMC1_CD44,0.450248290936982,0.378330018215495,0.433408621718782,0.14677377268348,0.222244110180762,0.419376476551251,0.0645142814045502,-0.251075549,-0.054992947,0.196082602383683,0.160749765362393,0.490895190522031,0.279016562552644,0.100081359877207
PeriMac->Beta,HLA-DPB1_CD4,0.333454049251175,0.377615034356187,0.389431076845183,0.149092959803223,0.210220714637592,0.052244669957374,0.410007060065701,0.179428236412352,0.223880047651348,0.0444518112389958,0.163136554726623,0.0800560418372507,0.266106503750775,0.488822323145815
PeriMac->Beta,COL6A2_ITGAV,0.353538075340076,0.305516084306433,0.322232320112237,0.157459485495711,0.0776473895956636,0.481175330594032,0.21424756585572,-0.210617263,-0.133764394,0.0768528696419233,0.171867783840861,0.55113009378452,0.109991624927616,0.28436273396445
PeriMac->Beta,HLA-C_KIR2DS1,0.375634068414759,0.349662702604489,0.303269109021229,0.1601685162299,0.313982987084866,0.0695074701604048,0.220358827200453,-0.103363998,-0.308729362,-0.205365363,0.174559168056141,0.103013295464928,0.377038272853712,0.291272090141112
PeriMac->Beta,WNT5B_FZD1,0.247400040201443,0.234913321606405,0.191514551304581,0.170188890826954,0.486373594997808,0.0561879198051905,0.202393682766084,-0.074717206,-0.369391721,-0.294674515,0.184896572750271,0.0854034407597877,0.551799184400335,0.271019833622484
PeriMac->Beta,CALR_TSHR,0.342694698152073,0.394558527249557,0.350747904245595,0.177758205163367,0.0967337683751466,0.43135358827452,0.21424756585572,0.203315447210805,0.0335106115067266,-0.169804836,0.192626456524615,0.502706930462859,0.133956738628766,0.28436273396445
PeriMac->Beta,HLA-DRA_CD4,0.413642848434869,0.499204199357688,0.428732163033326,0.18507233442225,0.0967337683751466,0.625403900102294,0.19664920263516,0.271244430468392,0.0516910112618611,-0.219553419,0.200064287343927,0.685438559529338,0.133956738628766,0.264238513710858
PeriMac->Beta,CALM3_PDE1B,0.305192461973287,0.272252587556009,0.297948085618455,0.197573418494294,0.304738231108164,0.59655355226942,0.0657078828097913,-0.164773568,-0.034658351,0.130115216655233,0.212936435322331,0.658694547297484,0.367498153817318,0.101679351501283
PeriMac->Beta,CALM1_CRHR1,0.275163470717162,0.245181295982146,0.276880417571411,0.20370589659013,0.207873614662444,0.640048254223057,0.100245729199187,-0.166440032,0.00897406435461924,0.175414096613214,0.219241791091811,0.698452283036111,0.263564642866831,0.147142747752952
PeriMac->Beta,ALDH1A1_CRABP2,0.968414966810916,0.885480747092561,0.830123499705088,0.206395981134992,0.210220714637592,0.0711336456883662,0.672887885997488,-0.129164437,-0.22229939,-0.093134953,0.222034564874548,0.104923252210797,0.266106503750775,0.734116748606382
PeriMac->Beta,C1QL2_ADGRB3,0.315001734120708,0.258972994932448,0.280239610530621,0.216547655411786,0.164851365887576,0.84925788988031,0.130407136198602,-0.282558105,-0.168698882,0.113859222751709,0.23247284263795,0.879774849635808,0.214647339614644,0.185432586350695
PeriMac->Beta,HLA-A_LILRB2,0.51431526574358,0.463050846176833,0.512754833181328,0.227370055086951,0.390909482847952,0.407594806622621,0.0858980950021105,-0.151482356,-0.00438379,0.147098565131587,0.243418785016765,0.479329848231948,0.457343992977009,0.128386064762007
PeriMac->Beta,IL24_IL20RA,0.298833566462448,0.271972679866128,0.233269679480539,0.232140962281599,0.383798023205062,0.0497449770742118,0.541373170853394,-0.13588047,-0.357343409,-0.221462939,0.248213078423058,0.0767103895103733,0.449700786390757,0.614870198188294
PeriMac->Beta,GNAI2_MTNR1A,0.392082961133037,0.427173570712788,0.381491040223152,0.24121207595097,0.168825254047934,0.125305925186024,0.525212377907989,0.12366344215976,-0.039509773,-0.163173216,0.257528470238142,0.173420425836088,0.219270672481082,0.599654964642071
PeriMac->Beta,LAMC1_ITGAV,0.335983542081732,0.301122632611411,0.273560805212221,0.244272097346527,0.283876337228874,0.0972958327260939,0.46312845676798,-0.158039419,-0.296529023,-0.138489605,0.260646319383253,0.138455458073075,0.34546620661069,0.540548328920385
PeriMac->Beta,HLA-C_KIR3DL1,0.598391664922461,0.575667134293844,0.621292132605166,0.277714635528554,0.523596685873942,0.401777807500703,0.0985628239903393,-0.055855231,0.0541817056494901,0.110036936460938,0.294544868699301,0.473384285507965,0.586468526156596,0.144991960602726
PeriMac->Beta,UBA52_AGTR1,0.426096103102181,0.489525081389195,0.467583730830724,0.290137036755422,0.128902616288807,0.296007697693865,0.752293852487721,0.200203922161722,0.134045875835731,-0.066158046,0.30691747322007,0.364413330353487,0.172635119130221,0.80226329667377
PeriMac->Beta,COL9A1_ITGB1,0.443774279158541,0.386918263515551,0.373836150064389,0.310790757739512,0.174920235965749,0.291253538700102,0.46312845676798,-0.197797223,-0.247419967,-0.049622744,0.32794753260115,0.359271754693805,0.226273188335669,0.540548328920385
PeriMac->Beta,COL4A1_ITGAV,0.361487626311643,0.336223811639822,0.298649957420517,0.312429622039765,0.401725549319793,0.11778090663389,0.448272231673358,-0.104524363,-0.275490748,-0.170966384,0.329490504735662,0.164118059415029,0.468236401856183,0.526834241785194
PeriMac->Beta,COL1A2_ITGAV,0.461599784192116,0.391892377319281,0.409231712531044,0.312823174737264,0.185441148989559,0.48761340936027,0.284702186362949,-0.236185038,-0.173724601,0.0624604363895803,0.329868253894325,0.557389893756492,0.238263779307797,0.360486221581864
PeriMac->Beta,HLA-DRB1_CD4,0.525780295570942,0.57391591666321,0.557743791064845,0.373061356949479,0.301697207162313,0.168586619379336,0.746078851479246,0.126379309884638,0.0851424722377833,-0.041236838,0.390212641581603,0.225200628035292,0.364113280943208,0.797002236211453
PeriMac->Beta,ADAM9_ITGB1,0.530923302172635,0.5181822005882,0.473379748109435,0.402395204609597,0.961266526335104,0.230013041896219,0.226594128034226,-0.035044002,-0.165505476,-0.130461473,0.419765429277379,0.294033391093317,0.968534689744421,0.298288177575961
PeriMac->Beta,WNT5B_FZD4,0.241075876396779,0.222931172253551,0.229287404882704,0.403028280147076,0.214972330021916,0.462138404944496,0.473183141858593,-0.112888931,-0.072330185,0.040558746034434,0.420331819902943,0.532836130247346,0.271348023605471,0.550012753552269
PeriMac->Beta,CALM1_PTPRA,0.273509938678035,0.308502272268631,0.26297093673233,0.411902394810026,0.269580877493963,0.93858470850306,0.266652289787687,0.173687857005653,-0.056689895,-0.230377752,0.428867679293216,0.9531293663207,0.330744498916702,0.342466275525202
PeriMac->Beta,VEGFA_ITGAV,0.380630583374328,0.356065839945899,0.323060056218216,0.438997397049268,0.439054354005749,0.185232536325432,0.602672095971543,-0.096247452,-0.236589101,-0.140341649,0.455806736384191,0.244184440198365,0.506117030915179,0.671090523006154
PeriMac->Beta,COL4A1_CD44,0.463713823279963,0.42342424017672,0.470531032949631,0.446161809067863,0.352787101203665,0.699974019490381,0.259657653521226,-0.131130871,0.021055142160886,0.152186012799854,0.462936302000559,0.751534612370246,0.417402090313012,0.334912415935563
PeriMac->Beta,CALM2_PDE1B,0.29705379647306,0.319306082125009,0.316616615064045,0.48230405170328,0.584270392482021,0.188701064520431,0.541373170853394,0.104215806301265,0.0920127384432138,-0.012203068,0.498386196331915,0.248300681315642,0.643760243452904,0.614870198188294
PeriMac->Beta,COL11A1_DDR1,0.364187393537208,0.341335126930485,0.331478769965235,0.489722901045359,0.307799532025748,0.30566910377944,0.866539719156922,-0.093492093,-0.13576451,-0.042272416,0.50571628705315,0.374429599481893,0.370715623562812,0.89632762256551
PeriMac->Beta,B2M_CD1B,0.501995680374784,0.554021695006029,0.497368813984402,0.549782527488519,0.275238656807926,0.95494178062854,0.514577350366088,0.142267521813909,-0.013358899,-0.155626421,0.564985283288851,0.966546975879234,0.336711631567781,0.589243496711867
PeriMac->Beta,GNAI2_ADCY8,0.345169200887671,0.356500381235197,0.321522150661456,0.589220458063322,0.848510274194539,0.300812876756498,0.433690482033604,0.0465998793462714,-0.102385607,-0.148985486,0.603585375885644,0.369792107852479,0.875930039584623,0.512553815657584
PeriMac->Beta,HLA-A_KIR3DL1,0.700236888372456,0.657642639293212,0.60790654695304,0.698698408774319,0.394495028578645,0.59655355226942,0.990188872714087,-0.090539223,-0.203993508,-0.113454285,0.710040173989198,0.658694547297484,0.460845288238146,0.993276890491128
PeriMac->Beta,TGFB1_CXCR4,0.47131307917605,0.494319859785011,0.472181516897716,0.74177150158872,0.409035016965623,0.777518217569628,0.828019514792218,0.0687591517623083,0.00265585229794212,-0.066103299,0.751928338059072,0.819420396959608,0.475982864053809,0.864439399438367
PeriMac->Beta,COL6A3_ITGAV,0.342969840387353,0.311381826155833,0.297234671629567,0.775114494619647,0.597685369961902,0.568317460811262,0.672887885997488,-0.139396972,-0.206479303,-0.067082331,0.784278989674809,0.632835773480656,0.656679520730815,0.734116748606382
PeriMac->Beta,CALM1_PDE1B,0.233090050490181,0.23491331746503,0.210734997124229,0.833972176912547,0.950949250902222,0.610904134949993,0.580021682149131,0.0112410794435104,-0.145457498,-0.156698578,0.840913681357717,0.671836096535432,0.960525675410496,0.649902973103555
PeriMac->Beta,GNAI2_TBXA2R,0.325477799123177,0.324792863437489,0.31697386720313,0.884039990139116,0.818192021349934,0.84925788988031,0.602672095971543,-0.003039207,-0.038195237,-0.03515603,0.888708376766642,0.879774849635808,0.849919457954279,0.671090523006154
PeriMac->Beta,PRSS3_F2RL2,2.21012369598303,2.2987408995905,2.18845674139558,0.890160304668558,0.709649958676721,0.769649864460553,0.71525837508906,0.056716746696763,-0.01421325,-0.070929996,0.894764582106499,0.813241270467607,0.757133113866688,0.771053983916647
PeriMac->Beta,C1QA_CR1,0.340864483723233,0.3612007726592,0.32277437509959,0.942409292872797,0.930341068406934,0.610904134949993,0.970572551095614,0.0836026925970309,-0.078672238,-0.16227493,0.944941834238143,0.671836096535432,0.944245506841383,0.978228066625595
IntraMac->Beta,COL6A2_ITGB8,0.351793054,0.343292865,0.378440957,0.846579842,0.95765269,0.591251437,0.629049721,-0.035287126,0.105341236,0.140628362,0.858125092,0.663841287,0.965519271,0.714188875
IntraMac->Alpha,GNAI2_EDNRA,0.386250303,0.393523266,0.404680184,0.847793308,0.596328579,0.938619893,0.692855885,0.02691287,0.067246141,0.040333271,0.858508319,0.955834755,0.675394971,0.769399963
IntraMac->Alpha,LTBP1_ITGB5,0.345465928,0.355525089,0.323893532,0.847832187,0.94534957,0.559585561,0.64392827,0.041407944,-0.093023772,-0.134431716,0.858508319,0.635013882,0.959347978,0.726483176
IntraMac->Alpha,WNT4_LRP5,0.302149575,0.315635758,0.323059733,0.858245488,0.708480877,0.791739706,0.63192355,0.062997743,0.096538025,0.033540282,0.868675555,0.834691227,0.774216216,0.7160572
IntraMac->Alpha,GNAI2_OPRD1,0.403620072,0.398830657,0.397809531,0.866531722,0.587714632,0.825845187,0.853318943,-0.017221613,-0.020920082,-0.003698469,0.876681985,0.862459013,0.666934561,0.897246229
IntraMac->Beta,COL1A2_ITGAV,0.438514424,0.46931058,0.43451027,0.871459704,0.607745376,0.875068704,0.774557257,0.097918686,-0.013234023,-0.111152709,0.881285355,0.904147194,0.685329892,0.832179824
IntraMac->Beta,LAMA1_ITGB1,0.517574893,0.510461577,0.495196413,0.876325602,0.907003698,0.815653555,0.563863243,-0.019965263,-0.063766769,-0.043801506,0.885821978,0.855647364,0.932598159,0.655171441
IntraMac->Beta,HLA-DRA_CD4,0.456064059,0.473009337,0.442818674,0.880511653,0.720690488,0.644792999,0.8340809,0.052632182,-0.042520417,-0.095152599,0.889667753,0.70793657,0.784617282,0.880476158
IntraMac->Alpha,HMGB1_THBD,0.504372777,0.479524202,0.45491305,0.882626787,0.87128847,0.691992115,0.64392827,-0.072886777,-0.148899586,-0.076012809,0.891418652,0.748198103,0.903042094,0.726483176
PeriMac->Beta,GNAI2_TBXA2R,0.325477799,0.324792863,0.316973867,0.88403999,0.818192021,0.84925789,0.602672096,-0.003039207,-0.038195237,-0.03515603,0.892459419,0.882027167,0.859682046,0.690629645
PeriMac->Beta,PRSS3_F2RL2,2.210123696,2.2987409,2.188456741,0.890160305,0.709649959,0.769649864,0.715258375,0.056716747,-0.01421325,-0.070929996,0.898249169,0.815458194,0.77513054,0.787527163
IntraMac->Beta,CSF2_ITGB1,0.502788571,0.499251451,0.528504862,0.892908639,0.862291344,0.637023141,0.748499717,-0.010185235,0.071964889,0.082150124,0.900632762,0.701718453,0.896506204,0.812150474
IntraMac->Alpha,CD14_ITGA4,0.393417252,0.397920106,0.415838261,0.898876269,0.87128847,0.817285676,0.625957126,0.016418574,0.079962283,0.063543709,0.906260034,0.856204041,0.903042094,0.711370379
IntraMac->Beta,GNAI2_MTNR1A,0.42636764,0.426846534,0.391790312,0.902252645,0.658130901,0.798852976,0.881062974,0.001619519,-0.122016223,-0.123635742,0.909271032,0.841049724,0.729489607,0.918479596
IntraMac->Alpha,SEMA3A_NRP1,0.305260793,0.294658476,0.291447837,0.905571739,0.680862243,0.74966189,0.926346325,-0.05099854,-0.06680461,-0.01580607,0.912221726,0.797776511,0.749655689,0.950809697
IntraMac->Alpha,LAMC1_ITGAV,0.347598307,0.358517352,0.355048378,0.908751549,0.846817871,0.620398175,0.84015663,0.044621893,0.030594561,-0.014027332,0.915029626,0.68795461,0.883965656,0.885734747
IntraMac->Beta,UBA52_AGTR1,0.450263488,0.435852053,0.428089607,0.914765608,0.752718691,0.82408585,0.735575804,-0.046930989,-0.072856684,-0.025925696,0.920687699,0.861779463,0.811155263,0.800983635
IntraMac->Beta,GNAI2_OPRD1,0.374034527,0.388042308,0.373792781,0.929241978,0.873433881,0.765533439,0.735575804,0.053042508,-0.000932742,-0.05397525,0.934854311,0.811834461,0.904461728,0.800983635
PeriMac->Beta,C1QA_CR1,0.340864484,0.361200773,0.322774375,0.942409293,0.930341068,0.610904135,0.970572551,0.083602693,-0.078672238,-0.16227493,0.947692312,0.680013576,0.949202176,0.984932632
IntraMac->Alpha,THBS4_ITGAV,0.318368322,0.326547911,0.325986885,0.946286667,0.846817871,0.74966189,0.859915687,0.036597885,0.034117132,-0.002480753,0.951181253,0.797776511,0.883965656,0.900646292
IntraMac->Alpha,LYZ_ITGAL,0.438606881,0.452831417,0.417423125,0.947448063,0.94534957,0.817285676,0.736753815,0.04604561,-0.071417918,-0.117463528,0.951938339,0.856204041,0.959347978,0.800983635
IntraMac->Alpha,CALM3_MYLK,0.366480244,0.367339286,0.350535125,0.959777372,0.764850259,0.886279899,1,0.003377768,-0.064176415,-0.067554183,0.96391078,0.914515364,0.820437352,1
IntraMac->Alpha,ALDH1A1_CRABP2,0.99671113,0.966811296,0.929995613,0.964298387,0.783937687,0.991223034,0.886396034,-0.043941108,-0.099951527,-0.056010419,0.968034368,0.994508528,0.8340067,0.921978391
IntraMac->Beta,JAG1_CD46,0.414480778,0.383144497,0.385014107,0.968246787,0.823521822,0.935187916,0.854153786,-0.113416611,-0.10639389,0.007022721,0.971161938,0.95400622,0.863124894,0.897246229
PeriMac->Alpha,HLA-A_KIR3DL1,0.590652366,0.576233174,0.545892724,0.967851761,0.856153933,0.831713957,0.833591955,-0.035656551,-0.1136918,-0.078035249,0.971161938,0.868199171,0.890919666,0.880476158
PeriMac->Alpha,VEGFA_NRP1,0.363787776,0.368165046,0.332142011,0.969858687,0.947006452,0.890145714,0.794462459,0.017255595,-0.131296855,-0.14855245,0.972360472,0.917286701,0.959347978,0.848299659
